from_bus_number,to_bus_number,from_area,to_area,category,dist,dela_dist,x,r,b,s1,s2,s3,fixed_cost
1053,4004,1,4,230_line,364.49,3,0.331663,0.03661,1.43356,445.9,448.6,665.4,6569.799999999999
1053,6308,1,6,230_line,298.84,3,0.331172,0.0403,0.96562,478.4,671.3,695.3,5256.8
1053,4113,1,4,230_line,390.35,3,0.412736,0.04669,1.25945,373.6,627.8,675.6,7087.0
1053,4131,1,4,230_line,338.74,3,0.172353,0.01998,2.17781,387.1,437.8,612.3,6054.799999999999
1053,4146,1,4,230_line,391.57,3,0.389169,0.04335,1.49908,405.0,498.4,593.9,7111.400000000001
1053,2097,1,2,230_line,191.48,3,0.159653,0.01701,0.82606,440.9,494.0,729.5,3109.6
1053,3018,1,3,230_line,163.99,3,0.217153,0.0224,0.419,485.9,487.7,661.9,2559.8
1053,3001,1,3,230_line,274.83,3,0.307433,0.03917,0.91631,402.3,551.5,633.6,4776.599999999999
1081,1129,1,1,230_line,8.05,0,0.006096,0.00062,0.02693,414.8,554.8,752.8,8.05
1081,1099,1,1,230_line,26.93,1,0.027993,0.00306,0.09018,362.4,579.1,631.0,26.93
1081,12855,1,1,230_line,49.96,1,0.034815,0.00405,0.24016,399.8,522.2,669.2,139.60000000000002
1081,12804,1,1,230_line,25.08,2,0.026952,0.00272,0.07837,347.8,516.8,609.7,25.08
1081,12680,1,1,230_line,25.45,2,0.022513,0.00269,0.09776,387.3,515.6,593.4,25.45
1081,1125,1,1,230_line,32.12,2,0.031124,0.00285,0.10599,385.1,445.6,649.1,32.12
1081,1115,1,1,230_line,29.35,2,0.027411,0.0032,0.10404,426.3,439.9,669.7,29.35
1081,1117,1,1,230_line,35.67,2,0.039946,0.00387,0.11669,407.2,568.6,696.1,35.67
1081,1131,1,1,230_line,44.81,3,0.034766,0.00403,0.20776,507.6,533.2,688.1,88.10000000000002
1081,1127,1,1,230_line,54.14,3,0.042087,0.00487,0.25325,526.6,632.1,641.5,181.4
1081,1101,1,1,230_line,53.32,3,0.06465,0.00651,0.1494,352.4,537.6,598.4,173.2
1081,1113,1,1,230_line,27.51,2,0.024775,0.00262,0.11023,435.4,605.0,622.3,27.51
1081,12894,1,1,230_line,64.58,2,0.077267,0.00848,0.1832,455.5,484.5,731.0,285.79999999999995
1081,12594,1,1,230_line,58.07,3,0.0603,0.00744,0.20278,411.7,431.8,690.8,220.7
1081,1123,1,1,230_line,34.18,3,0.017599,0.00188,0.22901,435.0,488.9,646.1,34.18
1081,1109,1,1,230_line,37.35,3,0.040682,0.00488,0.11862,420.1,567.1,734.4,37.35
1081,1107,1,1,230_line,59.23,3,0.059527,0.0069,0.20562,410.2,511.4,720.5,232.29999999999995
1081,1093,1,1,230_line,35.86,2,0.022865,0.00253,0.1927,444.5,471.7,629.2,35.86
1081,12823,1,1,230_line,49.54,3,0.048288,0.00558,0.16812,426.1,502.2,735.1,135.39999999999998
1081,12835,1,1,230_line,76.36,3,0.068694,0.00764,0.29232,433.8,562.0,726.4,403.6
1081,12820,1,1,230_line,115.91,3,0.132961,0.01647,0.33451,478.4,495.6,669.4,799.0999999999999
1081,3050,1,3,230_line,173.87,3,0.184264,0.02322,0.57125,449.6,561.8,747.9,2757.3999999999996
12855,12894,1,1,230_line,22.07,0,0.020102,0.00217,0.07835,456.9,549.8,755.5,22.07
12855,1099,1,1,230_line,49.77,1,0.034459,0.00364,0.24339,464.9,612.8,625.7,137.70000000000005
12855,12594,1,1,230_line,24.04,2,0.017272,0.00222,0.11438,403.2,412.8,597.6,24.04
12855,1123,1,1,230_line,47.31,2,0.043055,0.00461,0.19153,489.3,695.9,711.6,113.10000000000002
12855,1113,1,1,230_line,50.88,2,0.048981,0.00555,0.18354,452.8,464.1,729.6,148.8
12855,12630,1,1,230_line,70.73,3,0.055913,0.00554,0.29346,418.3,467.9,599.8,347.30000000000007
12855,12811,1,1,230_line,59.25,3,0.053244,0.00453,0.24232,423.8,520.3,638.9,232.5
12855,12820,1,1,230_line,65.54,2,0.067766,0.00738,0.25506,362.1,445.5,635.6,295.4000000000001
12855,1096,1,1,230_line,49.56,3,0.040433,0.0049,0.21974,402.4,575.3,598.6,135.60000000000002
12855,3050,1,3,230_line,123.89,2,0.131071,0.01685,0.42549,417.8,467.8,636.3,1757.8
12855,3018,1,3,230_line,105.3,3,0.097734,0.01159,0.42085,492.1,595.0,675.7,1385.9999999999998
12855,3001,1,3,230_line,220.2,3,0.207511,0.02556,0.83816,448.9,487.1,653.0,3684.0
12855,6308,1,6,230_line,250.04,3,0.242313,0.02514,0.89181,360.0,623.4,635.7,4280.8
12855,4014,1,4,230_line,246.88,3,0.296117,0.03344,0.72569,383.5,463.4,665.6,4217.6
12855,12877,1,1,230_line,151.48,3,0.172822,0.01888,0.46141,376.0,658.7,704.8,1154.8
12855,12835,1,1,230_line,73.91,3,0.074926,0.00786,0.24555,506.7,617.8,704.5,379.0999999999999
12855,1093,1,1,230_line,63.12,2,0.066328,0.00782,0.21286,392.2,582.4,683.9,271.2
12855,12823,1,1,230_line,95.96,3,0.091669,0.01076,0.33284,367.8,556.3,616.9,599.5999999999999
12855,1125,1,1,230_line,69.86,2,0.048697,0.00545,0.31786,427.5,446.2,618.8,338.6
12855,1109,1,1,230_line,85.66,3,0.090333,0.01014,0.26598,498.8,514.8,771.4,496.5999999999999
12855,1129,1,1,230_line,51.56,2,0.066789,0.00787,0.14185,358.3,584.1,715.1,155.60000000000002
12855,12804,1,1,230_line,68.99,3,0.043063,0.00439,0.39945,430.2,517.9,639.1,329.9
12855,12680,1,1,230_line,68.97,3,0.060047,0.00598,0.30435,412.5,595.5,672.1,329.70000000000005
12855,1115,1,1,230_line,79.76,2,0.11099,0.01394,0.19191,432.4,670.6,671.8,437.6
12855,1117,1,1,230_line,84.43,2,0.097689,0.00982,0.24514,433.8,706.2,716.2,484.30000000000007
12855,1131,1,1,230_line,88.53,3,0.081198,0.00872,0.32779,509.6,535.7,595.7,525.3
12855,1127,1,1,230_line,97.38,3,0.084098,0.00891,0.39504,405.8,563.6,663.1,613.8
12855,1101,1,1,230_line,99.66,3,0.107557,0.01133,0.32929,430.2,669.2,719.1,636.5999999999999
12855,1107,1,1,230_line,86.22,3,0.07545,0.00768,0.32,420.1,626.9,663.1,502.20000000000005
2097,12664,2,3,230_line,73.34,1,0.049524,0.00573,0.3371,439.3,580.1,683.6,746.8000000000002
2097,12660,2,3,230_line,75.94,1,0.081532,0.01135,0.25897,460.9,467.8,594.5,798.8
2097,12752,2,1,230_line,35.95,0,0.023032,0.00219,0.18699,349.3,399.7,598.4,71.9
2097,1101,2,1,230_line,126.21,1,0.148401,0.01855,0.3662,408.1,594.3,615.1,1804.2
2097,5395,2,5,230_line,144.04,1,0.110245,0.01185,0.71109,428.6,664.5,701.7,2160.7999999999997
2097,8105,2,8,230_line,406.1,1,0.49433,0.05919,1.14525,473.9,585.6,707.1,7402.0
2097,3096,2,3,230_line,62.53,1,0.054762,0.00663,0.24115,464.5,526.7,660.1,530.6
2097,12877,2,1,230_line,249.4,1,0.161232,0.01512,1.37653,442.5,634.6,654.7,4268.0
2097,3133,2,3,230_line,83.83,2,0.056623,0.00623,0.42206,435.8,579.6,706.8,956.5999999999999
2097,3078,2,3,230_line,96.16,2,0.065833,0.00591,0.53086,435.4,466.4,584.0,1203.1999999999998
2097,12898,2,3,230_line,69.89,2,0.066116,0.00591,0.26884,402.2,599.2,655.9,677.8
2097,3082,2,3,230_line,136.92,2,0.148711,0.01704,0.42098,403.9,520.9,614.8,2018.3999999999996
2097,3088,2,3,230_line,154.31,2,0.121954,0.01449,0.62904,480.5,603.9,626.6,2366.2
2097,12788,2,1,230_line,73.95,2,0.04394,0.00436,0.42127,424.6,603.2,741.1,759.0
2097,12814,2,1,230_line,45.5,2,0.032995,0.00388,0.22788,414.2,523.1,669.1,190.0
2097,12767,2,3,230_line,83.15,3,0.090764,0.01001,0.29776,391.2,549.0,703.9,943.0
2097,3037,2,3,230_line,111.14,3,0.146438,0.01482,0.27935,352.8,477.0,776.4,1502.8
2097,3046,2,3,230_line,117.13,3,0.117465,0.01124,0.45169,434.2,475.9,687.2,1622.6
2097,3053,2,3,230_line,145.74,3,0.096236,0.01093,0.80041,434.1,493.3,601.2,2194.8
2097,12698,2,3,230_line,136.75,3,0.108337,0.01161,0.5882,359.8,439.4,625.0,2015.0
2097,3026,2,3,230_line,143.01,2,0.106227,0.01253,0.75049,444.3,629.3,692.1,2140.2
2097,12656,2,3,230_line,222.01,2,0.204372,0.02382,0.82746,427.7,442.5,547.7,3720.2
2097,6315,2,6,230_line,317.91,2,0.361565,0.04147,1.01142,385.0,482.6,671.7,5638.2
2097,8147,2,8,230_line,381.84,2,0.364775,0.03774,1.28672,396.0,440.0,679.7,6916.8
2097,12823,2,1,230_line,146.24,2,0.179715,0.01823,0.39441,501.6,603.1,642.5,2204.8
2097,1109,2,1,230_line,133.37,2,0.183613,0.01741,0.37573,485.9,571.8,599.8,1947.4
2097,1117,2,1,230_line,122.56,2,0.121847,0.01456,0.40889,414.6,417.3,714.9,1731.1999999999998
2097,1115,2,1,230_line,129.4,2,0.060006,0.00751,0.98723,423.2,523.1,639.7,1868.0
2097,1093,2,1,230_line,166.08,3,0.194095,0.01925,0.54714,493.1,569.3,589.9,2601.6
2097,12835,2,1,230_line,218.93,2,0.270228,0.03024,0.61414,488.5,494.6,759.4,3658.6000000000004
2097,1125,2,1,230_line,159.72,3,0.10865,0.0115,0.86586,405.3,568.1,616.8,2474.4
2097,12804,2,1,230_line,138.41,3,0.108848,0.01134,0.70815,366.4,503.8,688.4,2048.2
2097,12680,2,1,230_line,148.95,3,0.092914,0.01005,0.75474,392.0,659.6,677.4,2259.0
2097,1131,2,1,230_line,115.34,3,0.107406,0.01198,0.422,448.0,644.0,672.6,1586.8000000000002
2097,1127,2,1,230_line,101.68,3,0.096296,0.01029,0.3868,487.7,572.7,696.7,1313.6000000000004
2097,1113,2,1,230_line,149.26,3,0.176068,0.02145,0.45216,406.0,522.9,774.5,2265.2
2097,12719,2,1,230_line,93.92,3,0.10071,0.00997,0.283,403.7,430.3,766.8,1158.4
2097,4014,2,4,230_line,414.25,2,0.31318,0.03641,1.87671,371.9,448.2,549.8,7565.0
2097,4113,2,4,230_line,488.68,2,0.46904,0.0546,1.81614,449.6,474.6,595.0,9053.6
2097,1129,2,1,230_line,155.55,3,0.13005,0.01277,0.6792,493.3,580.3,635.1,2391.0
2097,6108,2,6,230_line,375.46,3,0.307396,0.04494,1.59113,368.8,376.9,774.7,6789.2
2097,6022,2,6,230_line,324.79,3,0.157547,0.01983,2.45325,434.9,666.9,689.0,5775.8
2097,8156,2,8,230_line,377.05,3,0.383003,0.04202,1.25868,392.3,581.6,732.8,6821.000000000001
2097,6343,2,6,230_line,352.91,3,0.411217,0.04445,1.03847,421.0,578.4,709.8,6338.2
2097,6359,2,6,230_line,293.54,3,0.314473,0.04179,1.04402,449.3,482.7,682.6,5150.8
2097,6354,2,6,230_line,352.65,3,0.297451,0.03703,1.38582,471.0,624.1,658.0,6333.0
2097,6211,2,6,230_line,318.28,3,0.33101,0.03473,1.05239,374.5,423.3,700.2,5645.5999999999985
2097,3001,2,3,230_line,332.89,3,0.336331,0.03715,1.08068,404.7,605.3,614.4,5937.799999999999
2097,12646,2,3,230_line,208.37,3,0.188503,0.02134,0.87709,450.6,631.7,704.3,3447.3999999999996
2097,8044,2,8,230_line,387.42,3,0.306563,0.03404,1.57302,357.8,417.3,602.1,7028.400000000001
2097,8058,2,8,230_line,396.77,3,0.318258,0.03466,1.58126,429.3,514.8,678.7,7215.4
2097,8133,2,8,230_line,395.43,3,0.325789,0.03067,1.83692,469.8,506.9,615.5,7188.599999999999
2097,8018,2,8,230_line,411.24,2,0.412425,0.04523,1.42836,465.7,571.0,628.0,7504.799999999999
2097,8127,2,8,230_line,419.52,2,0.348282,0.03927,1.71852,476.1,614.0,781.8,7670.4
2097,8075,2,8,230_line,474.41,3,0.334106,0.0379,2.24873,487.2,541.6,631.9,8768.2
2097,8113,2,8,230_line,441.43,3,0.497477,0.05827,1.39135,435.0,488.4,576.3,8108.599999999999
2097,1103,2,1,230_line,99.67,3,0.086661,0.01064,0.422,401.9,511.3,740.8,1273.3999999999999
2097,1121,2,1,230_line,100.68,3,0.112558,0.01237,0.32277,447.6,560.9,752.4,1293.6000000000004
2097,3050,2,3,230_line,298.85,3,0.406787,0.04303,0.76375,421.8,611.5,763.9,5257.0
2097,12894,2,1,230_line,214.33,3,0.205021,0.02514,0.80975,424.5,495.7,623.1,3566.6
2097,4004,2,4,230_line,473.83,3,0.328396,0.03284,2.30739,465.9,601.3,644.5,8756.6
2097,6308,2,6,230_line,363.27,3,0.278016,0.03356,1.66442,434.4,570.4,657.5,6545.4
2097,4131,2,4,230_line,404.76,3,0.400913,0.04394,1.42986,423.3,635.9,665.9,7375.200000000001
3001,12646,3,3,230_line,106.64,1,0.107396,0.01063,0.36687,343.5,673.0,676.7,706.4
3001,3018,3,3,230_line,122.51,1,0.172521,0.01932,0.3149,376.6,475.5,710.5,865.1
3001,12656,3,3,230_line,113.2,1,0.08431,0.00935,0.57171,440.0,622.1,649.2,772.0000000000001
3001,3050,3,3,230_line,135.43,1,0.140873,0.0145,0.46832,418.0,710.6,729.7,994.3000000000002
3001,6211,3,6,230_line,67.44,1,0.064619,0.00694,0.2495,446.5,574.3,608.9,628.8
3001,6285,3,6,230_line,32.57,0,0.031458,0.00339,0.12201,332.4,624.7,671.1,65.14
3001,6308,3,6,230_line,46.51,1,0.061713,0.00749,0.12703,446.5,513.5,698.8,210.19999999999996
3001,3053,3,3,230_line,174.31,2,0.164495,0.01739,0.69434,383.3,466.4,668.1,1383.1
3001,12608,3,3,230_line,177.92,2,0.159256,0.01759,0.64618,460.4,674.2,710.1,1419.2
3001,12698,3,3,230_line,182.84,3,0.165318,0.01679,0.74395,485.0,679.7,725.6,1468.3999999999999
3001,3088,3,3,230_line,198.27,2,0.157675,0.01732,0.84724,439.7,456.2,672.2,1622.7
3001,3082,3,3,230_line,184.9,3,0.199351,0.02172,0.61687,457.6,639.9,697.6,1489.0000000000002
3001,3058,3,3,230_line,201.47,3,0.20143,0.0203,0.64428,351.4,467.1,683.2,1654.7
3001,3041,3,3,230_line,180.17,3,0.150224,0.01441,0.82204,371.3,421.5,574.1,1441.7
3001,1105,3,1,230_line,191.48,3,0.165039,0.01891,0.73208,357.0,560.9,620.0,3109.6
3001,6315,3,6,230_line,107.91,2,0.09868,0.01144,0.43358,334.6,502.6,732.4,1438.1999999999998
3001,5395,3,5,230_line,222.39,2,0.245502,0.02856,0.65436,385.9,525.1,614.0,3727.7999999999993
3001,6359,3,6,230_line,85.34,2,0.064247,0.00765,0.3808,503.9,565.1,668.8,986.8000000000002
3001,3026,3,3,230_line,197.26,2,0.189211,0.02075,0.74476,395.2,482.3,628.0,1612.6
3001,12630,3,1,230_line,157.38,2,0.152652,0.0151,0.55202,444.7,565.9,624.4,2427.6000000000004
3001,12820,3,1,230_line,156.9,2,0.159546,0.01906,0.55481,481.3,562.2,714.1,2418.0000000000005
3001,12811,3,1,230_line,169.63,3,0.098004,0.01068,1.02525,416.4,660.8,692.4,2672.6000000000004
3001,12594,3,1,230_line,197.63,3,0.202709,0.02254,0.70818,451.4,659.8,778.3,3232.6000000000004
3001,12894,3,1,230_line,225.95,2,0.20925,0.02228,0.92034,416.4,508.5,606.9,3799.0
3001,4014,3,4,230_line,143.12,2,0.137815,0.01448,0.51565,426.8,663.0,723.6,2142.4
3001,6108,3,6,230_line,146.92,3,0.169548,0.01797,0.4389,415.4,462.5,708.1,2218.3999999999996
3001,6022,3,6,230_line,94.23,2,0.057649,0.00607,0.52892,451.0,639.5,663.7,1164.6000000000001
3001,8156,3,8,230_line,186.03,3,0.178256,0.0224,0.66474,411.0,550.0,692.0,3000.6
3001,6343,3,6,230_line,107.25,3,0.072287,0.0083,0.55375,427.8,654.7,691.2,1425.0
3001,8147,3,8,230_line,275.67,3,0.259949,0.02866,0.89817,410.4,427.5,721.5,4793.400000000001
3001,6354,3,6,230_line,99.97,3,0.104545,0.0114,0.35759,433.2,709.5,747.9,1279.4
3001,6229,3,6,230_line,82.0,2,0.053973,0.00593,0.41612,432.6,636.9,657.7,920.0
3001,6222,3,6,230_line,92.18,2,0.065957,0.00822,0.45556,402.4,547.0,648.4,1123.6000000000001
3001,6350,3,6,230_line,91.61,2,0.079328,0.00989,0.38172,460.8,491.2,618.2,1112.2
3001,8105,3,8,230_line,354.22,3,0.33092,0.03699,1.4226,379.5,422.8,605.3,6364.4000000000015
3001,12660,3,3,230_line,244.14,3,0.211835,0.02245,0.96893,471.4,515.4,662.8,2081.3999999999996
3001,12877,3,1,230_line,377.33,3,0.322768,0.03481,1.53193,424.4,443.4,639.4,6826.599999999999
3001,12835,3,1,230_line,294.23,3,0.322438,0.03568,0.96195,422.2,540.9,717.6,5164.6
3001,6170,3,6,230_line,53.95,2,0.062806,0.00612,0.17884,395.7,533.5,649.8,359.00000000000006
3001,4131,3,4,230_line,85.39,2,0.060437,0.00696,0.42006,447.4,551.0,665.3,987.8
3001,6177,3,6,230_line,47.0,2,0.050874,0.00516,0.15835,436.5,589.0,731.3,220.0
3001,4004,3,4,230_line,169.33,3,0.21493,0.02671,0.4966,458.4,532.0,718.1,2666.6
3001,4113,3,4,230_line,187.24,3,0.171631,0.01826,0.76276,449.8,482.0,659.6,3024.8
3001,6119,3,6,230_line,94.54,3,0.092975,0.00985,0.34894,445.4,594.7,742.1,1170.8000000000002
3001,6036,3,6,230_line,61.77,2,0.054526,0.00612,0.23964,505.7,611.0,737.1,515.4000000000001
3001,6057,3,6,230_line,75.23,2,0.061127,0.0074,0.34795,470.2,640.2,674.3,784.6000000000001
3001,6046,3,6,230_line,52.77,2,0.03526,0.00391,0.25452,485.7,601.3,603.7,335.4000000000001
3001,6299,3,6,230_line,83.35,3,0.066409,0.00765,0.34711,357.6,369.6,688.7,947.0
3001,6277,3,6,230_line,90.86,3,0.098462,0.01073,0.30241,349.3,549.2,638.4,1097.2
3001,6293,3,6,230_line,104.19,3,0.066738,0.00654,0.60232,463.7,614.2,681.7,1363.8000000000002
3001,6255,3,6,230_line,107.31,3,0.101086,0.01065,0.38357,462.9,677.0,697.6,1426.1999999999998
3001,6039,3,6,230_line,94.58,3,0.076599,0.00914,0.41411,425.9,541.3,582.7,1171.6
3001,6198,3,6,230_line,56.39,3,0.05019,0.0057,0.22531,425.2,545.3,622.5,407.79999999999995
3001,6287,3,6,230_line,68.21,3,0.081337,0.00773,0.17407,435.9,490.9,706.3,644.1999999999998
3001,6142,3,6,230_line,70.84,3,0.089296,0.01079,0.2066,471.8,620.1,651.4,696.8000000000002
3001,6067,3,6,230_line,76.48,3,0.061187,0.00585,0.32519,404.9,542.5,752.9,809.6000000000001
3001,6162,3,6,230_line,85.25,3,0.09123,0.0096,0.28365,416.6,618.9,719.4,985.0
3001,6334,3,6,230_line,55.95,3,0.048768,0.00503,0.20825,369.7,594.6,612.9,399.0
3001,6235,3,6,230_line,54.91,3,0.047838,0.00474,0.23644,360.2,533.5,720.9,378.19999999999993
3001,4024,3,4,230_line,114.35,3,0.126523,0.01534,0.34368,397.9,494.7,739.3,1567.0
3001,12801,3,4,230_line,195.17,3,0.276245,0.03375,0.47761,476.0,545.9,687.5,3183.4
3001,12817,3,4,230_line,194.02,3,0.155146,0.01887,0.79569,474.0,504.8,666.2,3160.4
12698,12608,3,3,230_line,43.65,1,0.046781,0.00543,0.14149,477.7,548.4,676.0,76.49999999999999
12698,3041,3,3,230_line,28.76,1,0.039445,0.00376,0.07527,476.8,538.6,679.5,28.76
12698,3053,3,3,230_line,17.88,1,0.013145,0.00144,0.07999,452.7,651.1,692.5,17.88
12698,3082,3,3,230_line,10.98,0,0.00918,0.00102,0.04207,413.9,452.8,579.1,10.98
12698,3046,3,3,230_line,14.29,0,0.014824,0.00181,0.04866,468.5,500.9,659.8,14.29
12698,12646,3,3,230_line,84.49,2,0.073282,0.00814,0.32504,463.0,520.4,670.1,484.9
12698,12656,3,3,230_line,93.4,2,0.126169,0.01236,0.24179,441.5,555.7,653.2,574.0
12698,3088,3,3,230_line,46.66,2,0.036775,0.00386,0.2142,394.7,466.1,738.8,106.59999999999997
12698,1105,3,1,230_line,68.09,2,0.051692,0.00603,0.32768,497.9,658.8,725.0,641.8000000000001
12698,3018,3,3,230_line,91.32,2,0.093263,0.01148,0.35043,470.1,661.7,702.3,553.1999999999999
12698,12630,3,1,230_line,119.29,3,0.181548,0.01906,0.27853,406.8,506.9,651.2,1665.8
12698,12811,3,1,230_line,108.79,3,0.113096,0.01171,0.34501,395.9,572.7,787.9,1455.8
12698,3058,3,3,230_line,51.03,2,0.050495,0.00531,0.18631,367.2,560.5,680.1,150.3
12698,1119,3,1,230_line,61.86,3,0.067558,0.00932,0.21067,388.8,594.8,714.7,517.2
12698,12796,3,1,230_line,76.72,3,0.072287,0.0105,0.27765,408.3,443.0,623.8,814.4000000000001
12698,1111,3,1,230_line,43.9,2,0.0378,0.00467,0.19044,388.3,607.3,667.4,157.99999999999997
12698,3050,3,3,230_line,190.32,3,0.171844,0.01717,0.77787,464.7,649.4,736.3,1543.1999999999998
12698,12820,3,1,230_line,146.75,3,0.134178,0.01438,0.59096,439.5,626.5,683.1,2215.0
12698,12721,3,3,230_line,40.03,2,0.037412,0.00394,0.14533,394.9,681.8,699.8,40.30000000000001
12698,12767,3,3,230_line,54.09,3,0.063608,0.00716,0.15642,475.7,611.5,627.7,180.90000000000003
12698,1133,3,1,230_line,66.68,3,0.083139,0.00859,0.19586,473.2,477.4,637.6,613.6000000000001
12698,1103,3,1,230_line,68.56,3,0.057079,0.00623,0.29273,511.5,636.0,673.1,651.2
12698,3037,3,3,230_line,26.54,2,0.023626,0.00272,0.11465,466.6,515.8,687.6,26.54
12698,3078,3,3,230_line,34.21,2,0.035474,0.00418,0.11868,417.3,598.5,760.8,34.21
12698,6315,3,6,230_line,203.81,3,0.282556,0.02946,0.48806,516.7,519.9,619.9,3356.2
12698,6211,3,6,230_line,194.16,3,0.192979,0.01947,0.61589,388.6,525.0,597.4,3163.2000000000003
12698,5395,3,5,230_line,67.62,3,0.055087,0.00637,0.31605,447.6,619.5,690.1,632.4000000000001
12698,6359,3,6,230_line,177.58,3,0.211304,0.02017,0.49671,499.6,578.1,676.5,2831.6
12698,3026,3,3,230_line,61.07,3,0.067159,0.00817,0.19026,436.3,452.6,686.2,250.7
12698,12660,3,3,230_line,54.16,2,0.04915,0.0055,0.22049,414.1,593.6,651.0,181.59999999999997
12698,3133,3,3,230_line,55.72,3,0.063315,0.00598,0.18185,434.0,524.0,553.3,197.2
12698,12664,3,3,230_line,64.2,3,0.057287,0.00575,0.26821,475.7,648.7,714.6,282.0
12698,12898,3,3,230_line,67.19,3,0.048267,0.00524,0.2943,472.6,598.2,700.6,311.9
3018,12630,3,1,230_line,41.79,1,0.04012,0.00466,0.16343,497.0,664.8,693.0,115.79999999999998
3018,3050,3,3,230_line,102.21,1,0.109945,0.01258,0.33373,364.4,419.8,641.3,662.1
3018,12608,3,3,230_line,57.15,1,0.067955,0.009,0.17083,398.7,607.7,768.4,211.5
3018,12820,3,1,230_line,65.57,1,0.070994,0.00802,0.2084,497.2,505.4,683.4,591.3999999999999
3018,12646,3,3,230_line,54.85,0,0.032221,0.00476,0.31739,439.4,537.0,678.4,188.5
3018,3053,3,3,230_line,97.42,2,0.10823,0.01272,0.30986,483.4,506.7,732.3,614.1999999999999
3018,12656,3,3,230_line,105.46,2,0.125977,0.01354,0.2922,371.9,534.3,630.5,694.6
3018,6315,3,6,230_line,182.95,3,0.217983,0.02164,0.56108,482.1,505.8,742.3,2939.0
3018,6211,3,6,230_line,159.72,2,0.181233,0.02085,0.47548,403.8,519.9,672.0,2474.4
3018,5395,3,5,230_line,152.26,3,0.218531,0.02356,0.39354,491.1,526.8,702.3,2325.2
3018,6359,3,6,230_line,162.68,3,0.0889,0.00943,0.96016,356.7,424.1,747.8,2533.6000000000004
3018,3026,3,3,230_line,136.04,3,0.102475,0.01135,0.69126,459.7,463.1,714.7,1000.3999999999999
3018,3088,3,3,230_line,128.46,3,0.153116,0.01636,0.38373,383.4,695.7,709.4,924.6000000000001
3018,12894,3,1,230_line,123.04,2,0.117633,0.01263,0.45848,477.9,502.9,716.0,1740.8
3018,6308,3,6,230_line,159.85,2,0.144216,0.01648,0.62243,445.8,598.6,636.0,2476.9999999999995
3018,4014,3,4,230_line,198.9,2,0.240606,0.02872,0.59205,411.5,545.6,751.2,3258.0000000000005
3018,6022,3,6,230_line,181.78,3,0.159829,0.01786,0.74441,411.1,559.2,641.6,2915.6
3018,6285,3,6,230_line,162.55,2,0.139014,0.01804,0.61605,430.1,473.9,724.5,2531.0
3018,6229,3,6,230_line,193.16,3,0.220828,0.02579,0.6254,382.0,630.5,666.5,3143.2000000000003
3018,6222,3,6,230_line,185.59,3,0.251163,0.02862,0.53726,388.4,589.2,727.1,2991.7999999999997
3018,6350,3,6,230_line,195.8,3,0.185707,0.02106,0.6988,383.0,614.7,745.7,3196.0
3018,6036,3,6,230_line,189.07,3,0.20666,0.02227,0.5923,497.2,619.2,683.4,3061.3999999999996
3018,6057,3,6,230_line,199.89,3,0.16873,0.01959,0.82917,404.4,420.5,653.4,3277.7999999999993
3018,6177,3,6,230_line,178.49,3,0.158779,0.01744,0.66555,447.3,566.5,664.1,2849.8
3018,6046,3,6,230_line,180.09,3,0.184775,0.01929,0.57625,419.2,573.6,679.6,2881.7999999999997
3018,6170,3,6,230_line,179.9,3,0.182246,0.02243,0.57983,342.4,600.4,728.5,2878.0000000000005
3018,4131,3,4,230_line,187.19,3,0.132485,0.02048,0.96451,353.9,449.0,647.6,3023.8
3018,3058,3,3,230_line,76.15,2,0.085373,0.00901,0.23162,353.2,565.4,694.3,401.5
3018,3041,3,3,230_line,79.85,2,0.08409,0.00973,0.24799,470.4,653.3,691.5,438.5
3018,1105,3,1,230_line,60.36,2,0.031912,0.00409,0.39666,512.4,623.4,659.0,487.20000000000005
3018,12796,3,1,230_line,69.36,3,0.089876,0.00944,0.18496,349.6,616.1,721.7,667.2
3018,12811,3,1,230_line,46.13,2,0.049815,0.00517,0.15718,448.1,515.3,567.2,202.60000000000005
3018,12594,3,1,230_line,82.26,2,0.054221,0.00563,0.45218,464.0,543.0,626.2,925.2
3018,1096,3,1,230_line,80.87,3,0.058296,0.00631,0.4012,380.1,435.6,661.2,897.4000000000001
3018,1123,3,1,230_line,96.5,3,0.104526,0.01304,0.30817,449.8,590.0,685.1,1210.0
3018,12877,3,1,230_line,253.33,3,0.266435,0.02761,0.86831,376.4,441.2,587.4,4346.6
3018,12835,3,1,230_line,183.2,3,0.23587,0.02687,0.48052,512.6,515.1,779.4,2944.0
3018,4004,3,4,230_line,249.77,3,0.334068,0.03759,0.68318,508.7,567.0,626.6,4275.400000000001
3018,4113,3,4,230_line,277.57,3,0.29039,0.03155,0.93816,389.8,427.7,776.1,4831.400000000001
3018,3082,3,3,230_line,106.93,3,0.096274,0.00928,0.39038,432.0,590.7,701.3,709.3000000000002
3018,3046,3,3,230_line,95.36,3,0.046123,0.0062,0.71629,490.0,515.4,654.2,593.6
